"( Bay_id , aisle_id , level_id )",Pallet_id,item name
"(45,8,8)",1927,Product
"(49,16,10)",1928,Product
"(40,22,8)",1929,Product
"(29,13,9)",1930,Product
"(52,4,10)",1931,Product
"(49,21,5)",1932,Product
"(48,14,4)",1933,Product
"(4,20,4)",1934,Product
"(15,13,9)",1935,Product
"(17,12,2)",1936,Product
"(48,12,5)",1937,Product
"(35,13,1)",1938,Product
"(39,17,5)",1939,Product
"(24,16,7)",1940,Product
"(7,8,5)",1941,Product
"(55,12,1)",1942,Product
"(2,8,5)",1943,Product
"(33,11,5)",1944,Product
"(23,5,5)",1945,Product
"(12,4,3)",1946,Product
"(18,9,2)",1947,Product
"(36,4,6)",1948,Product
"(14,8,8)",1949,Product
"(30,20,4)",1950,Product
"(24,20,10)",1951,Product
"(34,16,9)",1952,Product
"(56,8,10)",1953,Product
"(32,22,7)",1954,Product
"(37,13,3)",1955,Product
"(7,2,10)",1956,Product
"(1,16,6)",1957,Product
"(23,17,6)",1958,Product
"(30,9,10)",1959,Product
"(10,9,5)",1960,Product
"(25,9,10)",1961,Product
"(53,12,2)",1962,Product
"(50,5,2)",1963,Product
"(32,1,2)",1964,Product
"(38,6,4)",1965,Product
"(52,7,10)",1966,Product
"(7,16,8)",1967,Product
"(5,8,10)",1968,Product
"(47,8,10)",1969,Product
"(24,16,3)",1970,Product
"(46,1,9)",1971,Product
"(13,17,4)",1972,Product
"(28,16,8)",1973,Product
"(36,1,2)",1974,Product
"(3,20,3)",1975,Product
"(56,17,5)",1976,Product
"(26,18,6)",1977,Product
"(50,12,5)",1978,Product
"(17,11,7)",1979,Product
"(48,11,5)",1980,Product
"(54,17,8)",1981,Product
"(54,21,7)",1982,Product
"(17,3,3)",1983,Product
"(14,8,6)",1984,Product
"(7,21,7)",1985,Product
"(27,17,10)",1986,Product
"(42,1,10)",1987,Product
"(45,21,4)",1988,Product
"(6,9,6)",1989,Product
"(29,16,9)",1990,Product
"(13,9,4)",1991,Product
"(55,20,6)",1992,Product
"(2,17,8)",1993,Product
"(51,12,4)",1994,Product
"(48,4,4)",1995,Product
"(51,8,1)",1996,Product
"(37,22,10)",1997,Product
"(29,3,10)",1998,Product
"(23,5,1)",1999,Product
"(37,6,6)",2000,Product
"(54,20,2)",2001,Product
"(51,17,6)",2002,Product
"(46,4,10)",2003,Product
"(15,13,10)",2004,Product
"(45,14,2)",2005,Product
"(18,23,1)",2006,Product
"(4,22,3)",2007,Product
"(53,13,8)",2008,Product
"(44,21,7)",2009,Product
"(53,20,5)",2010,Product
"(14,8,7)",2011,Product
"(24,13,8)",2012,Product
"(7,21,4)",2013,Product
"(40,13,7)",2014,Product
"(37,20,3)",2015,Product
"(49,9,10)",2016,Product
"(36,17,7)",2017,Product
"(41,8,6)",2018,Product
"(10,13,8)",2019,Product
"(33,15,7)",2020,Product
"(23,24,8)",2021,Product
"(29,8,8)",2022,Product
"(16,13,10)",2023,Product
"(7,15,10)",2024,Product
"(51,12,8)",2025,Product
"(5,10,3)",2026,Product
"(49,5,8)",2027,Product
"(17,16,1)",2028,Product
"(23,7,1)",2029,Product
"(19,5,9)",2030,Product
"(38,4,7)",2031,Product
"(51,20,10)",2032,Product
"(38,12,2)",2033,Product
"(25,5,5)",2034,Product
"(21,9,1)",2035,Product
"(7,20,9)",2036,Product
"(15,4,5)",2037,Product
"(1,9,2)",2038,Product
"(14,11,2)",2039,Product
"(43,13,10)",2040,Product
"(4,5,6)",2041,Product
"(26,4,5)",2042,Product
"(12,21,2)",2043,Product
"(24,9,7)",2044,Product
"(53,19,1)",2045,Product
"(2,20,3)",2046,Product
"(36,11,9)",2047,Product
"(17,8,10)",2048,Product
"(2,17,7)",2049,Product
"(2,21,3)",2050,Product
"(50,14,10)",2051,Product
"(47,17,5)",2052,Product
"(13,20,7)",2053,Product
"(3,20,7)",2054,Product
"(30,18,10)",2055,Product
"(32,16,10)",2056,Product
"(38,19,2)",2057,Product
"(38,24,8)",2058,Product
"(17,16,9)",2059,Product
"(1,9,10)",2060,Product
"(9,4,10)",2061,Product
"(14,13,1)",2062,Product
"(33,22,9)",2063,Product
"(53,19,10)",2064,Product
"(27,9,2)",2065,Product
"(19,10,5)",2066,Product
"(21,15,9)",2067,Product
"(48,17,6)",2068,Product
"(29,11,5)",2069,Product
"(45,4,5)",2070,Product
"(10,22,6)",2071,Product
"(35,12,3)",2072,Product
"(6,24,6)",2073,Product
"(3,16,6)",2074,Product
"(43,4,3)",2075,Product
"(55,6,7)",2076,Product
"(24,4,5)",2077,Product
"(45,24,3)",2078,Product
"(34,20,8)",2079,Product
"(52,18,8)",2080,Product
"(11,5,2)",2081,Product
"(17,17,7)",2082,Product
"(1,20,8)",2083,Product
"(7,4,2)",2084,Product
"(50,4,5)",2085,Product
"(44,17,5)",2086,Product
"(23,20,1)",2087,Product
"(2,5,7)",2088,Product
"(8,12,2)",2089,Product
"(38,24,10)",2090,Product
"(46,8,10)",2091,Product
"(33,24,10)",2092,Product
"(49,24,7)",2093,Product
"(16,17,1)",2094,Product
"(54,11,6)",2095,Product
"(37,21,2)",2096,Product
"(14,17,1)",2097,Product
"(16,12,5)",2098,Product
"(27,24,3)",2099,Product
"(3,3,6)",2100,Product
"(34,1,4)",2101,Product
"(5,8,7)",2102,Product
"(37,17,9)",2103,Product
"(3,1,4)",2104,Product
"(23,10,7)",2105,Product
"(56,23,3)",2106,Product
"(27,7,4)",2107,Product
"(4,1,5)",2108,Product
"(13,2,9)",2109,Product
"(49,5,4)",2110,Product
"(6,1,5)",2111,Product
"(52,8,8)",2112,Product
"(53,12,1)",2113,Product
"(25,12,4)",2114,Product
"(11,6,4)",2115,Product
"(9,13,3)",2116,Product
"(16,5,5)",2117,Product
"(7,24,8)",2118,Product
"(52,24,10)",2119,Product
"(29,3,5)",2120,Product
"(34,4,1)",2121,Product
"(29,3,8)",2122,Product
"(23,4,6)",2123,Product
"(54,20,9)",2124,Product
"(43,7,9)",2125,Product
"(26,24,3)",2126,Product
"(42,2,9)",2127,Product
"(53,6,3)",2128,Product
"(23,4,3)",2129,Product
"(20,16,8)",2130,Product
"(32,21,8)",2131,Product
"(20,4,8)",2132,Product
"(44,9,3)",2133,Product
"(31,22,10)",2134,Product
"(15,13,5)",2135,Product
"(15,14,5)",2136,Product
"(20,17,4)",2137,Product
"(29,4,10)",2138,Product
"(27,2,7)",2139,Product
"(35,21,6)",2140,Product
"(45,8,4)",2141,Product
"(18,20,4)",2142,Product
"(31,20,1)",2143,Product
"(33,1,6)",2144,Product
"(48,23,10)",2145,Product
"(22,17,3)",2146,Product
"(13,8,10)",2147,Product
"(28,2,2)",2148,Product
"(27,24,4)",2149,Product
"(32,1,10)",2150,Product
"(28,5,3)",2151,Product
"(15,24,2)",2152,Product
"(28,8,7)",2153,Product
"(45,1,5)",2154,Product
"(47,5,5)",2155,Product
"(50,2,2)",2156,Product
"(34,8,9)",2157,Product
"(21,12,6)",2158,Product
"(29,9,7)",2159,Product
"(44,2,1)",2160,Product
"(35,24,6)",2161,Product
"(24,9,3)",2162,Product
"(16,14,7)",2163,Product
"(21,8,8)",2164,Product
"(42,22,1)",2165,Product
"(14,12,8)",2166,Product
"(14,10,8)",2167,Product
"(14,14,5)",2168,Product
"(49,9,3)",2169,Product
"(56,24,3)",2170,Product
"(15,20,1)",2171,Product
"(56,11,4)",2172,Product
"(15,1,5)",2173,Product
"(24,13,10)",2174,Product
"(2,4,1)",2175,Product
"(14,1,1)",2176,Product
"(13,8,8)",2177,Product
"(5,9,8)",2178,Product
"(10,9,6)",2179,Product
"(14,9,9)",2180,Product
"(48,24,9)",2181,Product
"(41,8,8)",2182,Product
"(35,9,3)",2183,Product
"(15,12,10)",2184,Product
"(3,5,1)",2185,Product
"(30,19,5)",2186,Product
"(40,9,6)",2187,Product
"(54,13,3)",2188,Product
"(10,13,4)",2189,Product
"(19,21,10)",2190,Product
"(37,24,3)",2191,Product
"(24,1,1)",2192,Product
"(24,3,8)",2193,Product
"(9,5,5)",2194,Product
"(22,13,9)",2195,Product
"(25,17,2)",2196,Product
"(23,4,10)",2197,Product
"(47,14,9)",2198,Product
"(17,21,8)",2199,Product
"(31,2,5)",2200,Product
"(51,12,7)",2201,Product
"(30,21,4)",2202,Product
"(37,8,1)",2203,Product
"(55,4,10)",2204,Product
"(21,16,6)",2205,Product
"(4,6,2)",2206,Product
"(3,21,5)",2207,Product
"(52,5,5)",2208,Product
"(18,4,2)",2209,Product
"(26,2,2)",2210,Product
"(29,13,7)",2211,Product
"(33,2,10)",2212,Product
"(47,15,1)",2213,Product
"(9,16,8)",2214,Product
"(15,16,8)",2215,Product
"(4,5,5)",2216,Product
"(38,24,5)",2217,Product
"(30,2,1)",2218,Product
"(40,20,6)",2219,Product
"(19,4,4)",2220,Product
"(45,4,7)",2221,Product
"(16,1,5)",2222,Product
"(52,10,4)",2223,Product
"(49,1,3)",2224,Product
"(52,14,8)",2225,Product
"(46,9,8)",2226,Product
"(29,13,3)",2227,Product
"(52,13,10)",2228,Product
"(46,8,2)",2229,Product
"(18,21,2)",2230,Product
"(20,15,4)",2231,Product
"(17,8,7)",2232,Product
"(52,17,8)",2233,Product
"(26,18,2)",2234,Product
"(40,5,3)",2235,Product
"(52,5,7)",2236,Product
"(25,8,1)",2237,Product
"(3,7,3)",2238,Product
"(16,16,9)",2239,Product
"(47,21,8)",2240,Product
"(4,17,3)",2241,Product
"(35,1,3)",2242,Product
"(13,21,9)",2243,Product
"(36,9,4)",2244,Product
"(16,24,1)",2245,Product
"(54,20,3)",2246,Product
"(27,9,3)",2247,Product
"(50,16,6)",2248,Product
"(41,17,10)",2249,Product
"(41,16,3)",2250,Product
"(9,5,6)",2251,Product
"(45,5,7)",2252,Product
"(10,14,7)",2253,Product
"(32,16,9)",2254,Product
"(24,5,3)",2255,Product
"(35,10,2)",2256,Product
"(14,20,5)",2257,Product
"(41,18,9)",2258,Product
"(22,22,2)",2259,Product
"(2,24,4)",2260,Product
"(5,9,3)",2261,Product
"(21,7,9)",2262,Product
"(51,9,7)",2263,Product
"(17,15,9)",2264,Product
"(22,8,1)",2265,Product
"(11,12,6)",2266,Product
"(15,8,9)",2267,Product
"(31,9,1)",2268,Product
"(42,1,8)",2269,Product
"(18,7,10)",2270,Product
"(46,9,7)",2271,Product
"(19,15,10)",2272,Product
"(37,22,2)",2273,Product
"(10,6,4)",2274,Product
"(31,5,6)",2275,Product
"(49,13,4)",2276,Product
"(40,23,3)",2277,Product
"(55,1,2)",2278,Product
"(51,22,6)",2279,Product
"(21,16,1)",2280,Product
"(1,20,6)",2281,Product
"(12,24,6)",2282,Product
"(26,20,1)",2283,Product
"(7,12,6)",2284,Product
"(51,19,10)",2285,Product
"(15,13,3)",2286,Product
"(11,22,6)",2287,Product
"(31,22,2)",2288,Product
"(18,7,5)",2289,Product
"(53,13,7)",2290,Product
"(43,14,5)",2291,Product
"(29,4,2)",2292,Product
"(15,10,8)",2293,Product
"(36,5,1)",2294,Product
"(25,8,6)",2295,Product
"(26,20,8)",2296,Product
"(55,24,1)",2297,Product
"(56,13,10)",2298,Product
"(16,1,4)",2299,Product
"(42,5,3)",2300,Product
"(54,13,9)",2301,Product
"(34,20,9)",2302,Product
"(45,23,3)",2303,Product
"(44,11,7)",2304,Product
"(49,24,8)",2305,Product
"(40,24,10)",2306,Product
"(13,13,9)",2307,Product
"(9,6,6)",2308,Product
"(15,24,4)",2309,Product
"(56,20,2)",2310,Product
"(34,20,3)",2311,Product
"(14,1,9)",2312,Product
"(9,11,9)",2313,Product
"(51,23,2)",2314,Product
"(43,4,8)",2315,Product
"(54,1,10)",2316,Product
"(20,20,5)",2317,Product
"(43,16,3)",2318,Product
"(8,19,2)",2319,Product
"(24,12,4)",2320,Product
"(10,21,4)",2321,Product
"(9,17,2)",2322,Product
"(23,22,1)",2323,Product
"(46,8,6)",2324,Product
"(30,13,3)",2325,Product
"(48,16,6)",2326,Product
"(52,13,9)",2327,Product
"(46,13,3)",2328,Product
"(48,15,7)",2329,Product
"(37,5,6)",2330,Product
"(43,3,9)",2331,Product
"(36,9,3)",2332,Product
"(26,14,2)",2333,Product
"(46,20,2)",2334,Product
"(35,3,1)",2335,Product
"(6,1,1)",2336,Product
"(10,21,6)",2337,Product
"(23,13,10)",2338,Product
"(15,18,2)",2339,Product
"(10,9,9)",2340,Product
"(29,24,7)",2341,Product
"(37,1,9)",2342,Product
"(6,24,7)",2343,Product
"(39,22,3)",2344,Product
"(2,8,1)",2345,Product
"(15,16,1)",2346,Product
"(24,16,10)",2347,Product
"(40,12,5)",2348,Product
"(49,2,10)",2349,Product
"(30,19,4)",2350,Product
"(43,24,3)",2351,Product
"(28,5,7)",2352,Product
"(11,3,8)",2353,Product
"(23,22,9)",2354,Product
"(39,21,5)",2355,Product
"(22,21,9)",2356,Product
"(33,8,6)",2357,Product
"(4,17,6)",2358,Product
"(37,22,3)",2359,Product
"(4,14,3)",2360,Product
"(27,2,10)",2361,Product
"(23,21,1)",2362,Product
"(50,23,4)",2363,Product
"(6,17,5)",2364,Product
"(45,13,8)",2365,Product
"(50,12,6)",2366,Product
"(28,22,4)",2367,Product
"(50,22,7)",2368,Product
"(56,17,7)",2369,Product
"(11,5,7)",2370,Product
"(41,4,1)",2371,Product
"(7,17,8)",2372,Product
"(23,17,4)",2373,Product
"(13,24,8)",2374,Product
"(21,9,4)",2375,Product
"(38,17,9)",2376,Product
"(13,9,10)",2377,Product
"(39,21,1)",2378,Product
"(18,5,9)",2379,Product
"(11,13,7)",2380,Product
"(43,21,4)",2381,Product
"(40,3,6)",2382,Product
"(50,2,5)",2383,Product
"(4,3,9)",2384,Product
"(29,15,4)",2385,Product
"(33,9,10)",2386,Product
"(16,21,5)",2387,Product
"(52,13,3)",2388,Product
"(40,9,9)",2389,Product
"(20,18,4)",2390,Product
"(15,21,9)",2391,Product
"(28,2,5)",2392,Product
"(11,23,7)",2393,Product
"(53,23,4)",2394,Product
"(13,21,6)",2395,Product
"(41,8,5)",2396,Product
"(54,4,4)",2397,Product
"(10,2,6)",2398,Product
"(7,6,8)",2399,Product
"(22,24,3)",2400,Product
"(43,24,7)",2401,Product
"(33,16,6)",2402,Product
"(26,8,10)",2403,Product
"(52,2,9)",2404,Product
"(33,24,7)",2405,Product
"(26,1,5)",2406,Product
"(17,7,6)",2407,Product
"(31,8,3)",2408,Product
"(14,1,3)",2409,Product
"(36,22,6)",2410,Product
"(11,24,9)",2411,Product
"(53,9,4)",2412,Product
"(10,4,4)",2413,Product
"(4,22,5)",2414,Product
"(34,13,1)",2415,Product
"(48,5,10)",2416,Product
"(39,17,1)",2417,Product
"(24,17,4)",2418,Product
"(10,5,4)",2419,Product
"(27,16,1)",2420,Product
"(39,13,3)",2421,Product
"(28,1,2)",2422,Product
"(37,9,4)",2423,Product
"(22,24,7)",2424,Product
"(41,7,3)",2425,Product
"(10,12,3)",2426,Product
"(43,2,8)",2427,Product
"(10,22,4)",2428,Product
"(24,5,7)",2429,Product
"(25,21,5)",2430,Product
"(43,5,8)",2431,Product
"(26,23,9)",2432,Product
"(40,11,8)",2433,Product
"(28,8,1)",2434,Product
"(6,20,6)",2435,Product
"(36,20,6)",2436,Product
"(34,21,9)",2437,Product
"(26,8,8)",2438,Product
"(42,8,2)",2439,Product
"(26,17,2)",2440,Product
"(10,24,4)",2441,Product
"(1,14,2)",2442,Product
"(29,1,1)",2443,Product
"(29,12,5)",2444,Product
"(55,17,4)",2445,Product
"(16,8,10)",2446,Product
"(50,3,5)",2447,Product
"(16,15,6)",2448,Product
"(47,12,3)",2449,Product
"(7,21,1)",2450,Product
"(23,12,9)",2451,Product
"(42,4,9)",2452,Product
"(30,17,3)",2453,Product
"(27,23,6)",2454,Product
"(1,1,9)",2455,Product
"(39,9,3)",2456,Product
"(30,21,1)",2457,Product
"(20,16,10)",2458,Product
"(54,1,8)",2459,Product
"(4,12,9)",2460,Product
"(6,17,9)",2461,Product
"(14,21,6)",2462,Product
"(23,16,1)",2463,Product
"(44,9,10)",2464,Product
"(42,20,2)",2465,Product
"(12,17,2)",2466,Product
"(48,5,5)",2467,Product
"(50,17,9)",2468,Product
"(45,11,4)",2469,Product
"(27,2,8)",2470,Product
"(37,1,1)",2471,Product
"(19,5,2)",2472,Product
"(46,22,1)",2473,Product
"(33,13,9)",2474,Product
"(2,17,6)",2475,Product
"(24,12,1)",2476,Product
"(23,21,8)",2477,Product
"(3,8,3)",2478,Product
"(56,12,4)",2479,Product
"(20,13,8)",2480,Product
"(34,11,4)",2481,Product
"(20,20,7)",2482,Product
"(42,5,9)",2483,Product
"(2,19,2)",2484,Product
"(53,13,1)",2485,Product
"(32,7,3)",2486,Product
"(36,12,8)",2487,Product
"(51,17,1)",2488,Product
"(40,24,6)",2489,Product
"(6,2,1)",2490,Product
"(18,4,7)",2491,Product
"(19,17,2)",2492,Product
"(5,17,4)",2493,Product
"(54,8,7)",2494,Product
"(53,7,3)",2495,Product
"(17,13,9)",2496,Product
"(34,17,7)",2497,Product
"(54,18,5)",2498,Product
"(27,6,5)",2499,Product
"(30,5,8)",2500,Product
"(40,17,3)",2501,Product
"(14,18,1)",2502,Product
"(15,20,6)",2503,Product
"(43,1,10)",2504,Product
"(16,24,10)",2505,Product
"(16,24,7)",2506,Product
"(3,23,4)",2507,Product
"(42,8,3)",2508,Product
"(18,24,1)",2509,Product
"(24,15,6)",2510,Product
"(24,16,6)",2511,Product
"(15,17,2)",2512,Product
"(49,8,5)",2513,Product
"(44,12,6)",2514,Product
"(11,1,3)",2515,Product
"(16,20,7)",2516,Product
"(46,5,1)",2517,Product
"(44,8,7)",2518,Product
"(43,6,6)",2519,Product
"(36,14,10)",2520,Product
"(49,9,6)",2521,Product
"(37,10,4)",2522,Product
"(44,11,10)",2523,Product
"(33,12,8)",2524,Product
"(53,9,10)",2525,Product
"(34,21,7)",2526,Product
"(45,16,8)",2527,Product
"(50,24,4)",2528,Product
"(42,16,2)",2529,Product
"(37,1,5)",2530,Product
"(13,13,5)",2531,Product
"(22,24,2)",2532,Product
"(9,8,10)",2533,Product
"(21,15,8)",2534,Product
"(49,24,4)",2535,Product
"(26,8,7)",2536,Product
"(27,9,4)",2537,Product
"(46,9,1)",2538,Product
"(27,4,8)",2539,Product
"(25,13,1)",2540,Product
"(36,6,8)",2541,Product
"(1,20,1)",2542,Product
"(1,4,3)",2543,Product
"(31,21,6)",2544,Product
"(13,1,9)",2545,Product
"(23,6,6)",2546,Product
"(36,22,4)",2547,Product
"(41,21,6)",2548,Product
"(16,13,9)",2549,Product
"(35,7,4)",2550,Product
"(24,16,1)",2551,Product
"(47,9,6)",2552,Product
"(49,20,4)",2553,Product
"(14,8,1)",2554,Product
"(55,13,4)",2555,Product
"(54,5,1)",2556,Product
"(34,4,8)",2557,Product
"(11,12,7)",2558,Product
"(12,3,5)",2559,Product
"(44,8,8)",2560,Product
"(30,3,6)",2561,Product
"(28,24,7)",2562,Product
"(26,4,7)",2563,Product
"(47,21,1)",2564,Product
"(31,1,2)",2565,Product
"(26,9,8)",2566,Product
"(52,11,4)",2567,Product
"(27,21,5)",2568,Product
"(11,9,3)",2569,Product
"(14,11,9)",2570,Product
"(13,16,10)",2571,Product
"(7,2,9)",2572,Product
"(21,21,9)",2573,Product
"(40,2,1)",2574,Product
"(34,9,10)",2575,Product
"(36,17,4)",2576,Product
"(7,24,7)",2577,Product
"(50,9,6)",2578,Product
"(27,13,9)",2579,Product
"(5,9,6)",2580,Product
"(9,1,10)",2581,Product
"(14,5,7)",2582,Product
"(21,17,7)",2583,Product
"(29,17,8)",2584,Product
"(25,22,6)",2585,Product
"(47,21,2)",2586,Product
"(8,22,3)",2587,Product
"(15,17,9)",2588,Product
"(4,16,4)",2589,Product
"(45,4,10)",2590,Product
"(15,16,5)",2591,Product
"(39,14,10)",2592,Product
"(36,1,8)",2593,Product
"(55,19,5)",2594,Product
"(41,16,4)",2595,Product
"(56,8,6)",2596,Product
"(33,5,5)",2597,Product
"(14,16,4)",2598,Product
"(34,15,6)",2599,Product
"(32,22,1)",2600,Product
"(47,4,8)",2601,Product
"(2,20,2)",2602,Product
"(32,8,8)",2603,Product
"(36,6,7)",2604,Product
"(12,16,7)",2605,Product
"(10,10,3)",2606,Product
"(4,9,10)",2607,Product
"(50,13,10)",2608,Product
"(29,9,6)",2609,Product
"(32,21,4)",2610,Product
"(38,8,7)",2611,Product
"(18,24,10)",2612,Product
"(50,10,3)",2613,Product
"(47,15,10)",2614,Product
"(12,7,9)",2615,Product
"(47,13,6)",2616,Product
"(29,16,4)",2617,Product
"(21,24,5)",2618,Product
"(20,9,7)",2619,Product
"(11,17,5)",2620,Product
"(5,16,7)",2621,Product
"(28,18,3)",2622,Product
"(43,12,6)",2623,Product
"(5,16,8)",2624,Product
"(40,24,3)",2625,Product
"(24,17,6)",2626,Product
"(4,13,3)",2627,Product
"(43,21,7)",2628,Product
"(25,4,3)",2629,Product
"(44,19,9)",2630,Product
"(15,21,5)",2631,Product
"(8,21,3)",2632,Product
"(15,16,9)",2633,Product
"(55,2,6)",2634,Product
"(34,7,2)",2635,Product
"(6,21,9)",2636,Product
"(20,24,4)",2637,Product
"(9,13,6)",2638,Product
"(21,16,3)",2639,Product
"(20,23,4)",2640,Product
"(24,7,8)",2641,Product
"(19,17,4)",2642,Product
"(43,20,9)",2643,Product
"(55,13,5)",2644,Product
"(18,19,1)",2645,Product
"(43,2,4)",2646,Product
"(13,4,2)",2647,Product
"(51,9,5)",2648,Product
"(25,9,9)",2649,Product
"(17,20,2)",2650,Product
"(14,12,6)",2651,Product
"(22,24,9)",2652,Product
"(12,12,7)",2653,Product
"(30,21,2)",2654,Product
"(11,15,8)",2655,Product
"(43,1,2)",2656,Product
"(39,11,6)",2657,Product
"(11,20,5)",2658,Product
"(37,7,1)",2659,Product
"(52,10,10)",2660,Product
"(22,5,5)",2661,Product
"(41,8,10)",2662,Product
"(56,2,1)",2663,Product
"(53,9,1)",2664,Product
"(22,19,2)",2665,Product
"(20,8,7)",2666,Product
"(21,8,10)",2667,Product
"(53,5,3)",2668,Product
"(34,19,2)",2669,Product
"(53,21,8)",2670,Product
"(6,16,3)",2671,Product
"(48,20,7)",2672,Product
"(46,4,9)",2673,Product
"(40,4,6)",2674,Product
"(3,8,10)",2675,Product
"(12,24,4)",2676,Product
"(36,16,4)",2677,Product
"(33,13,3)",2678,Product
"(33,15,6)",2679,Product
"(42,21,7)",2680,Product
"(46,12,4)",2681,Product
"(11,24,7)",2682,Product
"(19,1,7)",2683,Product
"(51,24,8)",2684,Product
"(41,9,2)",2685,Product
"(32,24,4)",2686,Product
"(5,18,3)",2687,Product
"(41,22,9)",2688,Product
"(48,8,5)",2689,Product
"(3,17,3)",2690,Product
"(37,16,1)",2691,Product
"(35,4,8)",2692,Product
"(4,18,8)",2693,Product
"(40,2,8)",2694,Product
"(23,9,6)",2695,Product
"(34,17,6)",2696,Product
"(44,12,7)",2697,Product
"(32,22,2)",2698,Product
"(1,20,9)",2699,Product
"(4,3,6)",2700,Product
"(14,15,4)",2701,Product
"(35,13,5)",2702,Product
"(6,11,5)",2703,Product
"(50,11,6)",2704,Product
"(43,15,8)",2705,Product
"(15,11,9)",2706,Product
"(51,9,6)",2707,Product
"(56,13,8)",2708,Product
"(27,4,5)",2709,Product
"(50,20,7)",2710,Product
"(55,8,1)",2711,Product
"(20,17,2)",2712,Product
"(13,4,8)",2713,Product
"(40,1,1)",2714,Product
"(21,8,6)",2715,Product
"(31,9,3)",2716,Product
"(32,13,4)",2717,Product
"(30,12,2)",2718,Product
"(1,4,1)",2719,Product
"(51,8,2)",2720,Product
"(51,21,2)",2721,Product
"(16,19,2)",2722,Product
"(8,20,4)",2723,Product
"(56,21,3)",2724,Product
"(29,12,8)",2725,Product
"(26,23,8)",2726,Product
"(53,19,6)",2727,Product
"(11,13,1)",2728,Product
"(26,16,3)",2729,Product
"(33,12,2)",2730,Product
"(56,12,9)",2731,Product
"(18,6,1)",2732,Product
"(39,16,10)",2733,Product
"(50,13,9)",2734,Product
"(14,21,2)",2735,Product
"(49,20,3)",2736,Product
"(55,20,9)",2737,Product
"(1,24,6)",2738,Product
"(3,6,2)",2739,Product
"(49,15,1)",2740,Product
"(21,13,9)",2741,Product
"(39,17,7)",2742,Product
"(15,8,6)",2743,Product
"(23,17,8)",2744,Product
"(29,23,8)",2745,Product
"(52,5,4)",2746,Product
"(50,4,1)",2747,Product
"(9,24,6)",2748,Product
"(25,21,2)",2749,Product
"(46,2,8)",2750,Product
"(23,12,7)",2751,Product
"(28,16,4)",2752,Product
"(13,21,5)",2753,Product
"(27,10,8)",2754,Product
"(41,21,9)",2755,Product
"(30,10,1)",2756,Product
"(32,4,8)",2757,Product
"(14,9,1)",2758,Product
"(41,24,2)",2759,Product
"(2,9,5)",2760,Product
"(30,12,8)",2761,Product
"(48,13,5)",2762,Product
"(16,19,7)",2763,Product
"(44,18,9)",2764,Product
"(10,5,1)",2765,Product
"(8,5,4)",2766,Product
"(26,7,3)",2767,Product
"(35,24,4)",2768,Product
"(45,1,7)",2769,Product
"(29,16,5)",2770,Product
"(29,13,2)",2771,Product
"(56,22,8)",2772,Product
"(54,21,6)",2773,Product
"(3,17,9)",2774,Product
"(44,4,1)",2775,Product
"(37,23,2)",2776,Product
"(23,15,1)",2777,Product
"(13,8,2)",2778,Product
"(43,10,6)",2779,Product
"(32,15,4)",2780,Product
"(8,3,8)",2781,Product
"(38,20,3)",2782,Product
"(43,20,8)",2783,Product
"(31,9,5)",2784,Product
"(18,13,5)",2785,Product
"(29,9,2)",2786,Product
"(26,23,5)",2787,Product
"(24,3,7)",2788,Product
"(52,8,2)",2789,Product
"(40,24,2)",2790,Product
"(39,20,5)",2791,Product
"(6,24,3)",2792,Product
"(10,5,2)",2793,Product
"(52,17,6)",2794,Product
"(41,23,6)",2795,Product
"(7,8,6)",2796,Product
"(31,19,2)",2797,Product
"(45,1,6)",2798,Product
"(30,20,5)",2799,Product
"(32,4,5)",2800,Product
"(20,22,4)",2801,Product
"(10,12,9)",2802,Product
"(9,12,3)",2803,Product
"(12,20,10)",2804,Product
"(56,13,6)",2805,Product
"(16,13,1)",2806,Product
"(1,16,5)",2807,Product
"(47,13,7)",2808,Product
"(16,12,1)",2809,Product
"(7,3,4)",2810,Product
"(17,23,10)",2811,Product
"(42,13,2)",2812,Product
"(1,12,3)",2813,Product
"(30,17,5)",2814,Product
"(51,4,9)",2815,Product
"(50,18,9)",2816,Product
"(13,3,2)",2817,Product
"(17,5,9)",2818,Product
"(26,8,3)",2819,Product
"(3,4,8)",2820,Product
"(28,5,2)",2821,Product
"(1,13,10)",2822,Product
"(27,4,2)",2823,Product
"(15,7,8)",2824,Product
"(28,23,2)",2825,Product
"(39,21,3)",2826,Product
"(42,8,5)",2827,Product
"(31,23,9)",2828,Product
"(14,3,6)",2829,Product
"(45,5,9)",2830,Product
"(4,4,6)",2831,Product
"(32,9,5)",2832,Product
"(50,12,7)",2833,Product
"(43,4,9)",2834,Product
"(9,24,5)",2835,Product
"(44,17,2)",2836,Product
"(22,8,6)",2837,Product
"(53,5,8)",2838,Product
"(25,13,5)",2839,Product
"(36,1,6)",2840,Product
"(44,8,5)",2841,Product
"(16,14,6)",2842,Product
"(40,23,1)",2843,Product
"(34,20,2)",2844,Product
"(42,12,2)",2845,Product
"(51,24,5)",2846,Product
"(4,5,3)",2847,Product
"(49,4,10)",2848,Product
"(51,4,3)",2849,Product
"(55,20,5)",2850,Product
"(21,20,3)",2851,Product
"(55,17,1)",2852,Product
"(35,9,7)",2853,Product
"(22,3,3)",2854,Product
"(56,17,8)",2855,Product
"(4,15,8)",2856,Product
"(40,13,10)",2857,Product
